station_id,timestamp,opc_pm1,opc_pm25,opc_pm10,opc_pm10_max,pms_pm25,temperature,humidity,pressure,rssi,snr,hub_rssi,hub_snr
4,2026-06-04 02:10:47,0.40,1.32,9.46,39.02,11.82,15.60,32.67,918.9488,-103,3.25,-103.0,3.25
4,2026-06-04 02:20:47,0.43,1.35,10.55,61.51,0.77,14.64,34.83,918.9309,-104,1.75,-104.0,1.75
4,2026-06-04 02:30:47,0.43,1.48,9.97,51.33,1.52,14.78,35.39,918.9528,-105,1.50,-105.0,1.5
4,2026-06-04 02:40:47,0.42,1.46,10.23,55.60,7.31,13.57,38.60,918.9587,-105,1.50,-105.0,1.5
4,2026-06-04 02:50:47,0.43,1.63,12.31,44.81,7.62,13.18,39.96,919.0278,-102,3.00,-102.0,3.0
4,2026-06-04 03:00:47,0.42,1.44,13.44,79.10,5.31,13.22,38.69,919.0597,-105,2.25,-105.0,2.25
4,2026-06-04 03:10:47,0.45,1.55,14.49,61.93,15.38,12.51,40.61,919.1838,-105,2.00,-105.0,2.0
4,2026-06-04 03:20:47,0.46,1.34,9.65,146.37,5.18,12.89,38.76,919.1689,-104,2.25,-104.0,2.25
4,2026-06-04 03:30:47,0.43,1.17,8.17,46.90,0.14,13.79,35.85,919.1514,-105,2.00,-105.0,2.0
4,2026-06-04 03:40:47,0.44,1.19,7.99,51.09,12.32,12.12,42.04,919.2866,-103,2.75,-103.0,2.75
4,2026-06-04 03:50:47,0.42,1.04,5.94,59.15,9.45,11.90,42.69,919.3043,-104,2.50,-104.0,2.5
4,2026-06-04 04:00:47,0.45,1.10,5.22,65.53,2.45,12.01,41.86,919.2855,-103,3.00,-103.0,3.0
4,2026-06-04 04:10:47,0.41,0.95,5.04,44.58,12.38,12.71,39.92,919.2805,-104,2.25,-104.0,2.25
4,2026-06-04 04:20:47,0.45,1.11,6.18,49.13,1.37,12.18,41.80,919.2910,-105,2.25,-105.0,2.25
4,2026-06-04 04:30:47,0.49,1.17,6.03,60.09,8.80,11.31,46.20,919.2969,-103,2.75,-103.0,2.75
4,2026-06-04 04:40:47,0.49,1.30,6.63,51.00,22.58,11.36,46.12,919.2997,-104,2.50,-104.0,2.5
4,2026-06-04 04:50:47,0.53,1.44,7.87,54.84,11.52,11.63,44.08,919.3237,-105,2.00,-105.0,2.0
4,2026-06-04 05:00:47,0.59,1.65,13.40,99.20,13.45,12.22,41.87,919.3250,-103,3.50,-103.0,3.5
4,2026-06-04 05:10:47,0.58,1.71,10.70,43.98,22.66,11.82,44.63,919.3389,-105,0.75,-105.0,0.75
4,2026-06-04 05:20:47,0.59,1.77,12.83,85.93,19.53,11.57,46.93,919.3835,-105,1.50,-105.0,1.5
4,2026-06-04 05:30:47,0.61,1.91,13.79,63.55,8.04,11.53,48.02,919.4554,-104,3.00,-104.0,3.0
4,2026-06-04 05:40:47,0.62,1.83,10.39,54.91,0.00,11.34,48.28,919.4513,-104,2.75,-104.0,2.75
4,2026-06-04 06:00:47,0.62,1.80,11.57,45.09,2.26,10.85,49.25,919.4679,-105,2.25,-105.0,2.25
4,2026-06-04 06:10:47,0.61,1.64,9.33,41.28,0.60,11.08,48.74,919.3925,-104,2.25,-104.0,2.25
4,2026-06-04 06:50:47,0.66,1.80,11.54,62.35,0.00,10.42,50.68,919.3666,-103,2.75,-103.0,2.75
4,2026-06-04 07:00:47,0.63,1.70,9.92,51.07,0.00,10.73,50.52,919.3822,-104,2.50,-104.0,2.5
4,2026-06-04 07:30:47,0.62,1.77,10.21,61.91,0.00,11.11,49.80,919.5507,-103,3.25,-103.0,3.25
4,2026-06-04 07:50:47,0.66,1.96,12.88,49.94,0.00,12.02,46.20,919.6075,-103,3.25,-103.0,3.25
4,2026-06-04 08:00:47,0.60,1.82,10.69,52.31,0.00,12.03,46.56,919.6181,-102,3.75,-102.0,3.75
4,2026-06-04 08:10:47,0.68,2.05,13.22,51.71,0.00,11.68,48.71,919.6810,-102,3.25,-102.0,3.25
4,2026-06-04 08:20:47,0.68,2.12,13.81,79.07,0.00,11.75,47.86,919.7228,-102,3.25,-102.0,3.25
4,2026-06-04 08:30:47,0.65,1.90,11.76,72.29,0.00,11.72,48.33,919.7331,-102,3.25,-102.0,3.25
4,2026-06-04 08:40:47,0.67,1.91,12.33,63.32,0.00,11.99,47.54,919.7103,-102,3.00,-102.0,3.0
4,2026-06-04 08:50:47,0.66,1.87,14.63,79.01,0.00,12.52,45.58,919.7276,-102,2.75,-102.0,2.75
4,2026-06-04 09:00:47,0.63,1.90,11.96,68.48,0.00,12.62,45.83,919.7351,-102,3.25,-102.0,3.25
4,2026-06-04 09:20:47,0.60,1.70,9.56,40.45,0.00,13.53,43.90,919.7647,-103,2.75,-103.0,2.75
4,2026-06-04 09:30:47,0.58,1.68,10.31,52.92,0.27,13.56,43.13,919.8278,-103,2.25,-103.0,2.25
4,2026-06-04 09:40:47,0.58,1.79,10.92,72.32,0.00,13.86,41.70,919.8561,-102,2.75,-102.0,2.75
4,2026-06-04 09:50:47,0.59,1.67,9.34,49.82,0.00,13.94,41.82,919.8149,-102,3.25,-102.0,3.25
4,2026-06-04 10:00:47,0.62,1.79,12.49,88.97,0.19,13.87,43.18,919.8559,-103,3.00,-103.0,3.0
4,2026-06-04 10:10:47,0.61,1.73,10.88,45.94,0.01,13.91,43.26,919.8564,-102,3.75,-102.0,3.75
4,2026-06-04 10:20:47,0.58,1.69,8.90,37.11,0.00,13.62,44.34,919.8522,-102,3.75,-102.0,3.75
4,2026-06-04 10:30:47,0.61,1.91,11.25,62.44,0.00,13.81,43.70,919.7847,-103,2.75,-103.0,2.75
4,2026-06-04 10:40:47,0.62,1.75,10.03,39.08,0.00,14.45,42.38,919.6701,-103,2.25,-103.0,2.25
4,2026-06-04 10:50:47,0.58,1.69,8.32,52.30,0.00,14.76,41.46,919.6853,-102,3.75,-102.0,3.75
4,2026-06-04 11:10:47,0.55,1.55,9.34,53.97,0.00,15.96,38.38,919.7290,-103,2.75,-103.0,2.75
4,2026-06-04 11:20:47,0.54,1.59,9.74,65.47,0.00,16.15,38.72,919.7231,-102,3.75,-102.0,3.75
4,2026-06-04 11:30:47,0.50,1.37,5.87,39.49,0.00,16.46,37.89,919.6549,-103,3.25,-103.0,3.25
4,2026-06-04 11:40:47,0.53,1.38,5.67,38.41,0.00,16.51,38.60,919.6350,-103,2.25,-103.0,2.25
4,2026-06-04 11:50:47,0.48,1.29,7.05,35.82,0.00,17.16,36.26,919.5472,-105,1.25,-105.0,1.25
4,2026-06-04 12:00:47,0.46,1.10,4.66,36.37,0.00,17.58,35.67,919.5039,-103,2.50,-103.0,2.5
4,2026-06-04 12:10:47,0.46,1.12,5.32,40.97,0.00,18.20,34.75,919.4046,-101,3.25,-101.0,3.25
4,2026-06-04 12:20:47,0.44,1.00,4.45,32.56,0.00,18.86,33.98,919.2828,-102,2.75,-102.0,2.75
4,2026-06-04 12:50:47,0.36,0.82,3.74,36.02,0.00,21.72,29.09,918.8716,-101,3.75,-101.0,3.75
4,2026-06-04 13:00:47,0.35,0.81,5.58,289.79,0.00,22.39,28.12,918.7371,-102,3.50,-102.0,3.5
4,2026-06-04 13:10:47,0.32,0.70,3.39,49.21,0.00,23.67,26.62,918.5967,-102,3.75,-102.0,3.75
4,2026-06-04 13:20:47,0.32,0.68,3.60,56.34,0.00,24.82,25.14,918.4996,-104,3.00,-104.0,3.0
4,2026-06-04 13:30:47,0.29,0.71,2.10,23.91,0.00,25.51,24.22,918.3639,-102,2.50,-102.0,2.5
4,2026-06-04 13:40:47,0.30,0.63,3.37,33.93,0.00,24.91,24.82,918.2843,-103,3.00,-103.0,3.0
4,2026-06-04 13:50:47,0.25,0.50,1.94,29.49,0.00,24.88,24.49,918.1838,-103,3.50,-103.0,3.5
4,2026-06-04 14:00:47,0.26,0.55,1.39,12.40,0.00,25.34,23.98,918.1082,-106,1.00,-106.0,1.0
4,2026-06-04 14:10:47,0.23,0.46,1.98,27.99,0.00,28.00,20.95,918.0396,-105,2.50,-105.0,2.5
4,2026-06-04 14:20:47,0.21,0.47,2.61,47.46,0.00,28.48,20.66,917.9339,-103,3.25,-103.0,3.25
4,2026-06-04 14:30:47,0.20,0.41,1.97,27.21,0.00,26.34,22.72,917.7912,-105,2.00,-105.0,2.0
4,2026-06-04 14:40:47,0.20,0.41,2.45,44.37,0.00,25.38,23.24,917.7277,-106,1.50,-106.0,1.5
4,2026-06-04 14:50:47,0.22,0.45,2.18,44.58,0.00,26.73,22.13,917.7315,-104,3.25,-104.0,3.25
4,2026-06-04 15:00:47,0.19,0.41,2.12,36.27,0.00,27.29,21.70,917.5823,-103,4.25,-103.0,4.25
4,2026-06-04 15:10:47,0.21,0.50,2.61,25.39,0.00,25.90,22.98,917.3694,-108,-0.75,-108.0,-0.75
4,2026-06-04 15:20:47,0.26,1.19,9.63,108.25,0.00,24.43,24.24,917.3270,-104,3.50,-104.0,3.5
4,2026-06-04 15:30:47,0.23,0.70,3.89,41.25,0.00,23.62,25.61,917.3016,-101,4.75,-101.0,4.75
4,2026-06-04 15:40:47,0.27,1.17,9.32,73.39,0.00,22.89,26.72,917.1679,-104,2.25,-104.0,2.25
4,2026-06-04 15:50:47,0.83,9.14,80.32,327.67,0.00,22.27,28.12,917.1271,-104,3.25,-104.0,3.25
4,2026-06-04 16:00:47,3.54,41.79,327.67,327.67,0.00,24.39,23.16,917.0115,-101,5.00,-101.0,5.0
4,2026-06-04 16:10:47,5.70,68.73,327.67,327.67,0.00,27.89,19.51,917.0650,-107,-0.75,-107.0,-0.75
4,2026-06-04 16:20:47,12.52,159.63,327.67,327.67,0.00,27.11,19.94,916.9866,-108,-1.25,-108.0,-1.25
4,2026-06-04 16:30:47,16.03,198.49,327.67,327.67,0.00,26.22,21.09,916.9613,-106,2.00,-106.0,2.0
4,2026-06-04 17:00:47,10.18,120.16,327.67,327.67,0.00,27.79,19.63,916.9044,-105,3.00,-105.0,3.0
4,2026-06-04 17:10:47,8.07,97.60,327.67,327.67,0.00,24.68,22.75,916.8464,-109,-3.50,-109.0,-3.5
4,2026-06-04 17:20:47,1.98,22.06,152.77,327.67,0.00,24.10,23.98,916.8713,-106,0.75,-106.0,0.75
4,2026-06-04 17:30:47,3.75,44.27,288.02,327.67,0.00,24.07,24.00,916.8327,-108,-1.50,-108.0,-1.5
4,2026-06-04 17:40:47,11.24,143.55,327.67,327.67,0.00,23.82,24.29,916.7313,-107,1.50,-107.0,1.5
4,2026-06-04 17:50:47,16.01,208.59,327.67,327.67,0.00,23.15,25.02,916.6242,-108,-0.75,-108.0,-0.75
4,2026-06-04 18:00:47,8.71,110.82,327.67,327.67,0.00,22.70,25.65,916.6320,-105,2.50,-105.0,2.5
4,2026-06-04 18:10:47,3.23,35.85,229.33,327.67,0.00,22.71,25.85,916.6938,-105,3.25,-105.0,3.25
4,2026-06-04 18:30:47,0.65,4.79,33.91,327.67,0.00,23.16,25.28,916.7607,-103,4.00,-103.0,4.0
